Source.Name,Column1,Column2,Column3,Column4,INTERNATIONAL,Column6,Column7,Column8,Column9
20220101095002pdf_1-14 Januari 2022.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE",
20220101095002pdf_1-14 Januari 2022.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),
20220101095002pdf_1-14 Januari 2022.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter),
20220805041108pdf_1-14 Agustus 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,114.70,"18,954.39","19,005.48",126.44,0
20220805041108pdf_1-14 Agustus 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,104.50,"17,218.11","17,264.52",114.86,
20220805041108pdf_1-14 Agustus 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,114.70,"19,021.17","19,072.44",126.88,
20220805041108pdf_1-14 Agustus 2022.pdf,72,BUDIARTO,CURUG,BTO,104.30,"17,129.07","17,175.24",111.52,
20220815093651pdf_15 - 31 Agustus 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,2,PATTIMURA,AMBON,AMQ,106.20,"17,351.67","17,398.44",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,102.70,"16,861.95","16,907.40",112.97,
20220815093651pdf_15 - 31 Agustus 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,106.20,"17,451.84","17,498.88",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,107.40,"17,674.44","17,722.08",118.42,
20220815093651pdf_15 - 31 Agustus 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,105.10,"17,273.76","17,320.32",115.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,104.60,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,9,HANG NADIM,BATAM,BTH,102.30,"15,135.27","15,180.54",101.40,
20220815093651pdf_15 - 31 Agustus 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,91.20,"14,958.72","14,999.04",100.17,
20220815093651pdf_15 - 31 Agustus 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,103.80,"17,040.03","17,085.96",114.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,108.80,"17,919.30","17,967.60",119.98,
20220815093651pdf_15 - 31 Agustus 2022.pdf,14,SENTANI,JAYAPURA,DJJ,109.90,"18,008.34","18,056.88",120.65,
20220815093651pdf_15 - 31 Agustus 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,101.90,"16,695.00","16,740.00",111.86,
20220815093651pdf_15 - 31 Agustus 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,105.10,"17,273.76","17,320.32",115.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,106.00,"17,418.45","17,465.40",116.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,100.70,"16,539.18","16,583.76",110.74,
20220815093651pdf_15 - 31 Agustus 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,102.80,"16,861.95","16,907.40",112.97,
20220815093651pdf_15 - 31 Agustus 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,106.00,"17,418.45","17,465.40",116.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,22,UTAROM,KAIMANA,KNG,106.20,"17,451.84","17,498.88",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,23,ELTARI,KUPANG,KOE,108.00,"17,718.96","17,766.72",118.65,
20220815093651pdf_15 - 31 Agustus 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,107.00,"17,585.40","17,632.80",117.76,
20220815093651pdf_15 - 31 Agustus 2022.pdf,25,BUBUNG,LUWUK,LUW,106.00,"17,418.45","17,465.40",116.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,26,SAM RATULANGI,MANADO,MDC,106.00,"17,418.45","17,465.40",116.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,27,POLONIA,MEDAN,MES,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,28,MOPAH,MERAUKE,MKQ,106.20,"17,451.84","17,498.88",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,29,RENDANI,MANOKWARI,MKW,106.20,"17,451.84","17,498.88",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,104.70,"17,017.77","17,063.64",113.97,
20220815093651pdf_15 - 31 Agustus 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,103.60,"17,017.77","17,063.64",113.97,
20220815093651pdf_15 - 31 Agustus 2022.pdf,32,WAI OTI,MAUMERE,MOF,105.10,"17,273.76","17,320.32",115.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,33,PANIAI,NABIRE,NBX,106.20,"17,451.84","17,498.88",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,34,RANAI,NATUNA,NTX,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,103.10,"16,928.73","16,974.36",113.41,
20220815093651pdf_15 - 31 Agustus 2022.pdf,36,MINANGKABAU,PADANG,PDG,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,105.30,"17,296.02","17,342.64",115.86,
20220815093651pdf_15 - 31 Agustus 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"105.30","17,296.02","17,342.64",115.86,
20220815093651pdf_15 - 31 Agustus 2022.pdf,42,MUTIARA,PALU,PLW,106.00,"17,418.45","17,465.40",116.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,43,SUPADIO,PONTIANAK,PNK,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,44,H. ASAN,SAMPIT,SMQ,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,45,ADISUMARMO,SOLO,SOC,103.80,"17,040.03","17,085.96",114.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,111.20,"17,351.67","17,398.44",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,101.80,"16,695.00","16,740.00",111.86,
20220815093651pdf_15 - 31 Agustus 2022.pdf,48,JUANDA,SURABAYA,SUB,98.40,"16,127.37","16,170.84",107.96,
20220815093651pdf_15 - 31 Agustus 2022.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,104.70,"17,340.54","17,387.28",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,50,KIJANG,TANJUNG PINANG,TNJ,106.60,"17,529.75","17,577.00",117.42,
20220815093651pdf_15 - 31 Agustus 2022.pdf,51,JUWATA,TARAKAN,TRK,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,52,BABULLAH,TERNATE,TTE,106.20,"17,451.84","17,498.88",116.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,102.70,"16,828.56","16,873.92",112.75,
20220815093651pdf_15 - 31 Agustus 2022.pdf,54,MAU HAU,WAINGAPU,WGP,105.10,"17,273.76","17,320.32",115.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),104.00,"17,117.94","17,164.08",114.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,56,DUMATUBUN,TUAL,LUV,111.80,"18,397.89","18,447.48",123.21,
20220815093651pdf_15 - 31 Agustus 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,104.70,"17,195.85","17,242.20",115.20,
20220815093651pdf_15 - 31 Agustus 2022.pdf,58,KALIMARAU,BERAU,BEJ,104.70,"17,184.72","17,231.04",115.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,106.00,"17,418.45","17,465.40",116.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,103.50,"16,962.12","17,007.84",113.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,107.10,"17,585.40","17,632.80",117.76,
20220815093651pdf_15 - 31 Agustus 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,105.50,"17,329.41","17,376.12",116.09,
20220815093651pdf_15 - 31 Agustus 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,111.20,"17,451.84","17,498.88",116.87,
20220815093651pdf_15 - 31 Agustus 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,108.80,"17,908.17","17,956.44",119.98,
20220815093651pdf_15 - 31 Agustus 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,105.10,"17,273.76","17,320.32",115.64,
20220815093651pdf_15 - 31 Agustus 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,108.40,"17,852.52","17,900.64",119.54,
20220815093651pdf_15 - 31 Agustus 2022.pdf,67,BINAKA,GUNUNGSITOLI,GNS,105.50,"17,329.41","17,376.12",116.09,0
20220815093651pdf_15 - 31 Agustus 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,106.20,"17,440.71","17,487.72",116.87,0
20220815093651pdf_15 - 31 Agustus 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,114.00,"18,776.31","18,826.92",125.77,0
20220815093651pdf_15 - 31 Agustus 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,103.80,"17,040.03","17,085.96",114.08,
20220815093651pdf_15 - 31 Agustus 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,114.00,"18,843.09","18,893.88",126.21,
20220815093651pdf_15 - 31 Agustus 2022.pdf,72,BUDIARTO,CURUG,BTO,103.70,"16,950.99","16,996.68",110.74,
20220901015902pdf_1-14 September 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,2,PATTIMURA,AMBON,AMQ,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,105.00,"17,117.94","17,164.08",115.53,
20220901015902pdf_1-14 September 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,109.70,"17,930.43","17,978.76",120.98,
20220901015902pdf_1-14 September 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,107.50,"17,529.75","17,577.00",118.31,
20220901015902pdf_1-14 September 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,107.00,"17,451.84","17,498.88",117.76,
20220901015902pdf_1-14 September 2022.pdf,9,HANG NADIM,BATAM,BTH,104.60,"15,365.96","15,411.92",103.71,
20220901015902pdf_1-14 September 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,107.90,"17,585.40","17,632.80",118.65,
20220901015902pdf_1-14 September 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,92.90,"15,125.67","15,166.44",102.06,
20220901015902pdf_1-14 September 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,106.10,"17,296.02","17,342.64",116.75,
20220901015902pdf_1-14 September 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,111.20,"18,175.29","18,224.28",122.65,
20220901015902pdf_1-14 September 2022.pdf,14,SENTANI,JAYAPURA,DJJ,112.40,"18,286.59","18,335.88",123.43,
20220901015902pdf_1-14 September 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,104.10,"16,939.86","16,985.52",114.31,
20220901015902pdf_1-14 September 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,107.90,"17,585.40","17,632.80",118.65,
20220901015902pdf_1-14 September 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,107.50,"17,529.75","17,577.00",118.31,
20220901015902pdf_1-14 September 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,108.40,"17,674.44","17,722.08",119.31,
20220901015902pdf_1-14 September 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,101.70,"16,572.57","16,617.24",111.86,
20220901015902pdf_1-14 September 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,105.00,"17,106.81","17,152.92",115.42,
20220901015902pdf_1-14 September 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,108.40,"17,674.44","17,722.08",119.31,
20220901015902pdf_1-14 September 2022.pdf,22,UTAROM,KAIMANA,KNG,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,23,ELTARI,KUPANG,KOE,110.60,"17,997.21","18,045.72",121.43,
20220901015902pdf_1-14 September 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,109.40,"17,841.39","17,889.48",120.43,
20220901015902pdf_1-14 September 2022.pdf,25,BUBUNG,LUWUK,LUW,108.40,"17,674.44","17,722.08",119.31,
20220901015902pdf_1-14 September 2022.pdf,26,SAM RATULANGI,MANADO,MDC,108.40,"17,674.44","17,722.08",119.31,
20220901015902pdf_1-14 September 2022.pdf,27,POLONIA,MEDAN,MES,107.90,"17,585.40","17,632.80",118.65,
20220901015902pdf_1-14 September 2022.pdf,28,MOPAH,MERAUKE,MKQ,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,29,RENDANI,MANOKWARI,MKW,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,106.20,"17,273.76","17,320.32",116.53,
20220901015902pdf_1-14 September 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,105.90,"17,273.76","17,320.32",116.53,
20220901015902pdf_1-14 September 2022.pdf,32,WAI OTI,MAUMERE,MOF,107.50,"17,529.75","17,577.00",118.31,
20220901015902pdf_1-14 September 2022.pdf,33,PANIAI,NABIRE,NBX,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,34,RANAI,NATUNA,NTX,107.90,"17,585.40","17,632.80",118.65,
20220901015902pdf_1-14 September 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,105.40,"17,184.72","17,231.04",115.97,
20220901015902pdf_1-14 September 2022.pdf,36,MINANGKABAU,PADANG,PDG,107.90,"17,952.69","18,001.08",121.09,
20220901015902pdf_1-14 September 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"107.60","17,552.01","17,599.32",118.42,
20220901015902pdf_1-14 September 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,107.90,"17,585.40","17,632.80",118.65,
20220901015902pdf_1-14 September 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,107.60,"17,552.01","17,599.32",118.42,
20220901015902pdf_1-14 September 2022.pdf,42,MUTIARA,PALU,PLW,108.40,"17,674.44","17,722.08",119.31,
20220901015902pdf_1-14 September 2022.pdf,43,SUPADIO,PONTIANAK,PNK,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,44,H. ASAN,SAMPIT,SMQ,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,45,ADISUMARMO,SOLO,SOC,106.10,"17,296.02","17,342.64",116.75,
20220901015902pdf_1-14 September 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,104.10,"16,950.99","16,996.68",114.42,
20220901015902pdf_1-14 September 2022.pdf,48,JUANDA,SURABAYA,SUB,100.60,"16,372.23","16,416.36",110.41,
20220901015902pdf_1-14 September 2022.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,107.20,"17,618.79","17,666.28",118.87,
20220901015902pdf_1-14 September 2022.pdf,50,KIJANG,TANJUNG PINANG,TNJ,109.00,"17,785.74","17,833.68",119.98,
20220901015902pdf_1-14 September 2022.pdf,51,JUWATA,TARAKAN,TRK,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,52,BABULLAH,TERNATE,TTE,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,105.00,"17,084.55","17,130.60",115.31,
20220901015902pdf_1-14 September 2022.pdf,54,MAU HAU,WAINGAPU,WGP,107.50,"17,529.75","17,577.00",118.31,
20220901015902pdf_1-14 September 2022.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),106.40,"17,373.93","17,420.76",117.20,
20220901015902pdf_1-14 September 2022.pdf,56,DUMATUBUN,TUAL,LUV,114.40,"18,676.14","18,726.48",125.99,
20220901015902pdf_1-14 September 2022.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,107.00,"17,451.84","17,498.88",117.76,
20220901015902pdf_1-14 September 2022.pdf,58,KALIMARAU,BERAU,BEJ,107.00,"17,440.71","17,487.72",117.64,
20220901015902pdf_1-14 September 2022.pdf,59,KOMODO,LABUAN BAJO,LBJ,108.40,"17,674.44","17,722.08",119.31,
20220901015902pdf_1-14 September 2022.pdf,60,KUALANAMU,DELI SERDANG,KNO,105.90,"17,229.24","17,275.68",116.20,
20220901015902pdf_1-14 September 2022.pdf,61,TAMPA PADANG,MAMUJU,MJU,109.50,"17,841.39","17,889.48",120.43,
20220901015902pdf_1-14 September 2022.pdf,62,F.L. TOBING,PINANGSORI,FLZ,107.90,"17,585.40","17,632.80",118.65,
20220901015902pdf_1-14 September 2022.pdf,63,MOZES KILANGIN,TIMIKA,TIM,108.60,"17,707.83","17,755.56",119.54,
20220901015902pdf_1-14 September 2022.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,111.10,"18,164.16","18,213.12",122.54,
20220901015902pdf_1-14 September 2022.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,107.50,"17,529.75","17,577.00",118.31,
20220901015902pdf_1-14 September 2022.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,110.80,"18,108.51","18,157.32",122.21,
20220901015902pdf_1-14 September 2022.pdf,67,BINAKA,GUNUNGSITOLI,GNS,107.90,"17,585.40","17,632.80",118.65,0
20220901015902pdf_1-14 September 2022.pdf,68,KULONPROGO,YOGYAKARTA,YIA,108.50,"17,696.70","17,744.40",119.42,0
20220901015902pdf_1-14 September 2022.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,116.40,"19,032.30","19,083.60",128.44,0
20220901015902pdf_1-14 September 2022.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,106.10,"17,296.02","17,342.64",116.75,
20220901015902pdf_1-14 September 2022.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,116.40,"19,099.08","19,150.56",128.89,
20220901015902pdf_1-14 September 2022.pdf,72,BUDIARTO,CURUG,BTO,105.20,"17,206.98","17,253.36",111.86,
20220915041316pdf_15-30 September 2022.pdf,1,APT PRANOTO,SAMARINDA,AAP,109.90,"17,974.95","18,023.40",120.87,
20220915041316pdf_15-30 September 2022.pdf,2,PATTIMURA,AMBON,AMQ,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,109.90,"17,974.95","18,023.40",120.87,
20220915041316pdf_15-30 September 2022.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,107.90,"17,652.18","17,699.76",118.76,
20220915041316pdf_15-30 September 2022.pdf,5,FRANS KAISIEPO,BIAK,BIK,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,112.00,"18,375.63","18,425.16",123.54,
20220915041316pdf_15-30 September 2022.pdf,7,M. SALAHUDDIN,BIMA,BMU,110.40,"18,063.99","18,112.68",121.54,
20220915041316pdf_15-30 September 2022.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,110.00,"17,997.21","18,045.72",120.98,
20220915041316pdf_15-30 September 2022.pdf,9,HANG NADIM,BATAM,BTH,107.50,"15,847.40","15,894.80",106.62,
20220915041316pdf_15-30 September 2022.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,110.80,"18,130.77","18,179.64",121.87,
20220915041316pdf_15-30 September 2022.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,95.60,"15,615.39","15,657.48",105.07,
20220915041316pdf_15-30 September 2022.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,109.00,"17,841.39","17,889.48",119.98,
20220915041316pdf_15-30 September 2022.pdf,13,SULTAN THAHA,JAMBI,DJB,112.40,"18,431.28","18,480.96",123.99,
20220915041316pdf_15-30 September 2022.pdf,14,SENTANI,JAYAPURA,DJJ,115.40,"18,843.09","18,893.88",126.77,
20220915041316pdf_15-30 September 2022.pdf,15,NGURAH RAI,DENPASAR,DPS,106.90,"17,462.97","17,510.04",117.42,
20220915041316pdf_15-30 September 2022.pdf,16,PINANG KAMPAI,DUMAI,DUM,110.80,"18,130.77","18,179.64",121.87,
20220915041316pdf_15-30 September 2022.pdf,17,H. AROEBOESMAN,ENDE,ENE,110.40,"18,063.99","18,112.68",121.54,
20220915041316pdf_15-30 September 2022.pdf,18,JALALUDDIN,GORONTALO,GTO,111.20,"18,208.68","18,257.76",122.43,
20220915041316pdf_15-30 September 2022.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,102.10,"16,695.00","16,740.00",112.30,
20220915041316pdf_15-30 September 2022.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,107.80,"17,629.92","17,677.44",118.53,
20220915041316pdf_15-30 September 2022.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,111.20,"18,208.68","18,257.76",122.43,
20220915041316pdf_15-30 September 2022.pdf,22,UTAROM,KAIMANA,KNG,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,23,ELTARI,KUPANG,KOE,113.50,"18,553.71","18,603.72",124.77,
20220915041316pdf_15-30 September 2022.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,112.20,"18,375.63","18,425.16",123.54,
20220915041316pdf_15-30 September 2022.pdf,25,BUBUNG,LUWUK,LUW,111.20,"18,208.68","18,257.76",122.43,
20220915041316pdf_15-30 September 2022.pdf,26,SAM RATULANGI,MANADO,MDC,111.20,"18,208.68","18,257.76",122.43,
20220915041316pdf_15-30 September 2022.pdf,27,POLONIA,MEDAN,MES,110.80,"18,130.77","18,179.64",121.87,
20220915041316pdf_15-30 September 2022.pdf,28,MOPAH,MERAUKE,MKQ,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,29,RENDANI,MANOKWARI,MKW,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,30,KERTAJATI,MAJALENGKA,KJT,109.10,"17,808.00","17,856.00",119.76,
20220915041316pdf_15-30 September 2022.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,108.80,"17,808.00","17,856.00",119.76,
20220915041316pdf_15-30 September 2022.pdf,32,WAI OTI,MAUMERE,MOF,110.40,"18,063.99","18,112.68",121.54,
20220915041316pdf_15-30 September 2022.pdf,33,PANIAI,NABIRE,NBX,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,34,RANAI,NATUNA,NTX,110.80,"18,130.77","18,179.64",121.87,
20220915041316pdf_15-30 September 2022.pdf,35,PONDOK CABE,JAKARTA,PCB,108.30,"17,718.96","17,766.72",119.20,
20220915041316pdf_15-30 September 2022.pdf,36,MINANGKABAU,PADANG,PDG,110.80,"18,509.19","18,559.08",124.43,
20220915041316pdf_15-30 September 2022.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,"110.50","18,086.25","18,135.00",121.65,
20220915041316pdf_15-30 September 2022.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,109.90,"17,974.95","18,023.40",120.87,
20220915041316pdf_15-30 September 2022.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,110.80,"18,130.77","18,179.64",121.87,
20220915041316pdf_15-30 September 2022.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,109.90,"17,974.95","18,023.40",120.87,
20220915041316pdf_15-30 September 2022.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,110.50,"18,086.25","18,135.00",121.65,
20220915041316pdf_15-30 September 2022.pdf,42,MUTIARA,PALU,PLW,111.20,"18,208.68","18,257.76",122.43,
20220915041316pdf_15-30 September 2022.pdf,43,SUPADIO,PONTIANAK,PNK,109.90,"17,974.95","18,023.40",120.87,
20220915041316pdf_15-30 September 2022.pdf,44,H. ASAN,SAMPIT,SMQ,109.90,"17,974.95","18,023.40",120.87,
20220915041316pdf_15-30 September 2022.pdf,45,ADISUMARMO,SOLO,SOC,109.00,"17,841.39","17,889.48",119.98,
20220915041316pdf_15-30 September 2022.pdf,46,SORONG DARATAN,SORONG,SOQ,111.40,"18,242.07","18,291.24",122.65,
20220915041316pdf_15-30 September 2022.pdf,47,ACHMAD YANI,SEMARANG,SRG,107.00,"17,485.23","17,532.36",117.64,
