Source.Name,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
20221231172557pdf_1-14 Januari 2023.pdf,,,,,INTERNATIONAL,,,
20221231172557pdf_1-14 Januari 2023.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE"
20221231172557pdf_1-14 Januari 2023.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax)
20221231172557pdf_1-14 Januari 2023.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter)
20230615023759pdf_15-30 Juni 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"86.70","14,213.01","14,251.32",
20230615023759pdf_15-30 Juni 2023.pdf,42,MUTIARA,PALU,PLW,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,43,SUPADIO,PONTIANAK,PNK,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,44,H. ASAN,SAMPIT,SMQ,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,45,ADISUMARMO,SOLO,SOC,88.30,"14,469.00","14,508.00",
20230615023759pdf_15-30 Juni 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,87.40,"14,313.18","14,351.76",
20230615023759pdf_15-30 Juni 2023.pdf,48,JUANDA,SURABAYA,SUB,85.50,"13,979.28","14,016.96",
20230615023759pdf_15-30 Juni 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,85.90,"14,224.14","14,262.48",
20230615023759pdf_15-30 Juni 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,87.80,"14,402.22","14,441.04",
20230615023759pdf_15-30 Juni 2023.pdf,51,JUWATA,TARAKAN,TRK,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,52,BABULLAH,TERNATE,TTE,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,89.00,"14,546.91","14,586.12",
20230615023759pdf_15-30 Juni 2023.pdf,54,MAU HAU,WAINGAPU,WGP,89.10,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),88.70,"14,558.04","14,597.28",
20230615023759pdf_15-30 Juni 2023.pdf,56,DUMATUBUN,TUAL,LUV,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,86.70,"14,213.01","14,251.32",
20230615023759pdf_15-30 Juni 2023.pdf,58,KALIMARAU,BERAU,BEJ,88.70,"14,535.78","14,574.96",
20230615023759pdf_15-30 Juni 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,89.10,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,86.90,"14,201.88","14,240.16",
20230615023759pdf_15-30 Juni 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,89.30,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,89.20,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,87.50,"14,368.83","14,407.56",
20230615023759pdf_15-30 Juni 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,89.10,"14,602.56","14,641.92",
20230615023759pdf_15-30 Juni 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,88.70,"14,580.30","14,619.60",
20230615023759pdf_15-30 Juni 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,87.20,"14,279.79","14,318.28",
20230615023759pdf_15-30 Juni 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,88.10,"14,435.61","14,474.52",
20230615023759pdf_15-30 Juni 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,89.10,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,88.30,"14,469.00","14,508.00",
20230615023759pdf_15-30 Juni 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,88.70,"14,624.82","14,664.24",
20230615023759pdf_15-30 Juni 2023.pdf,72,BUDIARTO,CURUG,BTO,88.30,"14,546.91","14,586.12",
20230630085810pdf_1-14 Juli 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,2,PATTIMURA,AMBON,AMQ,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,86.60,"14,190.75","14,229.00",
20230630085810pdf_1-14 Juli 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,88.20,"14,480.13","14,519.16",
20230630085810pdf_1-14 Juli 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,87.80,"14,368.83","14,407.56",
20230630085810pdf_1-14 Juli 2023.pdf,9,HANG NADIM,BATAM,BTH,87.40,"12,888.55","12,927.10",
20230630085810pdf_1-14 Juli 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,73.20,"11,964.75","11,997.00",
20230630085810pdf_1-14 Juli 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,89.20,"14,602.56","14,641.92",
20230630085810pdf_1-14 Juli 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,88.40,"14,524.65","14,563.80",
20230630085810pdf_1-14 Juli 2023.pdf,14,SENTANI,JAYAPURA,DJJ,90.00,"14,691.60","14,731.20",
20230630085810pdf_1-14 Juli 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,88.90,"14,524.65","14,563.80",
20230630085810pdf_1-14 Juli 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,80.60,"13,189.05","13,224.60",
20230630085810pdf_1-14 Juli 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,88.90,"14,558.04","14,597.28",
20230630085810pdf_1-14 Juli 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,22,UTAROM,KAIMANA,KNG,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,23,ELTARI,KUPANG,KOE,86.60,"14,135.10","14,173.20",
20230630085810pdf_1-14 Juli 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,89.20,"14,613.69","14,653.08",
20230630085810pdf_1-14 Juli 2023.pdf,25,BUBUNG,LUWUK,LUW,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,26,SAM RATULANGI,MANADO,MDC,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,27,POLONIA,MEDAN,MES,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,28,MOPAH,MERAUKE,MKQ,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,29,RENDANI,MANOKWARI,MKW,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,79.90,"13,077.75","13,113.00",
20230630085810pdf_1-14 Juli 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,89.10,"14,602.56","14,641.92",
20230630085810pdf_1-14 Juli 2023.pdf,32,WAI OTI,MAUMERE,MOF,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,33,PANIAI,NABIRE,NBX,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,34,RANAI,NATUNA,NTX,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,36,MINANGKABAU,PADANG,PDG,88.00,"14,302.05","14,340.60",
20230630085810pdf_1-14 Juli 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,87.60,"14,346.57","14,385.24",
20230630085810pdf_1-14 Juli 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"87.60","14,346.57","14,385.24",
20230630085810pdf_1-14 Juli 2023.pdf,42,MUTIARA,PALU,PLW,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,43,SUPADIO,PONTIANAK,PNK,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,44,H. ASAN,SAMPIT,SMQ,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,45,ADISUMARMO,SOLO,SOC,89.20,"14,602.56","14,641.92",
20230630085810pdf_1-14 Juli 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,88.30,"14,446.74","14,485.68",
20230630085810pdf_1-14 Juli 2023.pdf,48,JUANDA,SURABAYA,SUB,86.20,"14,090.58","14,128.56",
20230630085810pdf_1-14 Juli 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,86.80,"14,357.70","14,396.40",
20230630085810pdf_1-14 Juli 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,88.70,"14,535.78","14,574.96",
20230630085810pdf_1-14 Juli 2023.pdf,51,JUWATA,TARAKAN,TRK,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,52,BABULLAH,TERNATE,TTE,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,89.60,"14,635.95","14,675.40",
20230630085810pdf_1-14 Juli 2023.pdf,54,MAU HAU,WAINGAPU,WGP,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),89.40,"14,669.34","14,708.88",
20230630085810pdf_1-14 Juli 2023.pdf,56,DUMATUBUN,TUAL,LUV,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,87.60,"14,346.57","14,385.24",
20230630085810pdf_1-14 Juli 2023.pdf,58,KALIMARAU,BERAU,BEJ,89.40,"14,647.08","14,686.56",
20230630085810pdf_1-14 Juli 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,87.80,"14,335.44","14,374.08",
20230630085810pdf_1-14 Juli 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,89.90,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,88.30,"14,502.39","14,541.48",
20230630085810pdf_1-14 Juli 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,89.80,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,89.50,"14,691.60","14,731.20",
20230630085810pdf_1-14 Juli 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,88.00,"14,413.35","14,452.20",
20230630085810pdf_1-14 Juli 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,88.90,"14,569.17","14,608.44",
20230630085810pdf_1-14 Juli 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,89.70,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,89.20,"14,602.56","14,641.92",
20230630085810pdf_1-14 Juli 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,89.30,"14,713.86","14,753.52",
20230630085810pdf_1-14 Juli 2023.pdf,72,BUDIARTO,CURUG,BTO,89.20,"14,669.34","14,708.88",
20230714233750pdf_15-31 Juli 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,2,PATTIMURA,AMBON,AMQ,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,86.70,"14,290.92","14,329.44",
20230714233750pdf_15-31 Juli 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,87.90,"14,535.78","14,574.96",
20230714233750pdf_15-31 Juli 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,87.50,"14,424.48","14,463.36",
20230714233750pdf_15-31 Juli 2023.pdf,9,HANG NADIM,BATAM,BTH,87.10,"12,938.70","12,977.40",
20230714233750pdf_15-31 Juli 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,73.40,"12,064.92","12,097.44",
20230714233750pdf_15-31 Juli 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,88.90,"14,658.21","14,697.72",
20230714233750pdf_15-31 Juli 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,88.20,"14,580.30","14,619.60",
20230714233750pdf_15-31 Juli 2023.pdf,14,SENTANI,JAYAPURA,DJJ,89.40,"14,691.60","14,731.20",
20230714233750pdf_15-31 Juli 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,88.60,"14,580.30","14,619.60",
20230714233750pdf_15-31 Juli 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,80.70,"13,289.22","13,325.04",
20230714233750pdf_15-31 Juli 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,88.70,"14,613.69","14,653.08",
20230714233750pdf_15-31 Juli 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,22,UTAROM,KAIMANA,KNG,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,23,ELTARI,KUPANG,KOE,86.30,"14,190.75","14,229.00",
20230714233750pdf_15-31 Juli 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,89.00,"14,669.34","14,708.88",
20230714233750pdf_15-31 Juli 2023.pdf,25,BUBUNG,LUWUK,LUW,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,26,SAM RATULANGI,MANADO,MDC,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,27,POLONIA,MEDAN,MES,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,28,MOPAH,MERAUKE,MKQ,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,29,RENDANI,MANOKWARI,MKW,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,80.00,"13,177.92","13,213.44",
20230714233750pdf_15-31 Juli 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,88.90,"14,658.21","14,697.72",
20230714233750pdf_15-31 Juli 2023.pdf,32,WAI OTI,MAUMERE,MOF,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,33,PANIAI,NABIRE,NBX,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,34,RANAI,NATUNA,NTX,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,89.00,"14,669.34","14,708.88",
20230714233750pdf_15-31 Juli 2023.pdf,36,MINANGKABAU,PADANG,PDG,87.80,"14,357.70","14,396.40",
20230714233750pdf_15-31 Juli 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,87.30,"14,402.22","14,441.04",
20230714233750pdf_15-31 Juli 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"87.30","14,402.22","14,441.04",
20230714233750pdf_15-31 Juli 2023.pdf,42,MUTIARA,PALU,PLW,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,43,SUPADIO,PONTIANAK,PNK,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,44,H. ASAN,SAMPIT,SMQ,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,45,ADISUMARMO,SOLO,SOC,88.90,"14,658.21","14,697.72",
20230714233750pdf_15-31 Juli 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,88.10,"14,502.39","14,541.48",
20230714233750pdf_15-31 Juli 2023.pdf,48,JUANDA,SURABAYA,SUB,86.00,"14,146.23","14,184.36",
20230714233750pdf_15-31 Juli 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,86.60,"14,413.35","14,452.20",
20230714233750pdf_15-31 Juli 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,88.40,"14,591.43","14,630.76",
20230714233750pdf_15-31 Juli 2023.pdf,51,JUWATA,TARAKAN,TRK,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,52,BABULLAH,TERNATE,TTE,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,89.00,"14,635.95","14,675.40",
20230714233750pdf_15-31 Juli 2023.pdf,54,MAU HAU,WAINGAPU,WGP,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),89.10,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,56,DUMATUBUN,TUAL,LUV,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,87.40,"14,402.22","14,441.04",
20230714233750pdf_15-31 Juli 2023.pdf,58,KALIMARAU,BERAU,BEJ,89.20,"14,702.73","14,742.36",
20230714233750pdf_15-31 Juli 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,87.50,"14,391.09","14,429.88",
20230714233750pdf_15-31 Juli 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,89.30,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,88.10,"14,558.04","14,597.28",
20230714233750pdf_15-31 Juli 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,89.20,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,89.00,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,87.80,"14,469.00","14,508.00",
20230714233750pdf_15-31 Juli 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,88.70,"14,624.82","14,664.24",
20230714233750pdf_15-31 Juli 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,89.10,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,88.90,"14,658.21","14,697.72",
20230714233750pdf_15-31 Juli 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,88.70,"14,713.86","14,753.52",
20230714233750pdf_15-31 Juli 2023.pdf,72,BUDIARTO,CURUG,BTO,89.20,"14,691.60","14,731.20",
20230801012421pdf_1-14 Agustus 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,2,PATTIMURA,AMBON,AMQ,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,91.20,"15,070.02","15,110.64",
20230801012421pdf_1-14 Agustus 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,92.10,"15,259.23","15,300.36",
20230801012421pdf_1-14 Agustus 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,91.60,"15,125.67","15,166.44",
20230801012421pdf_1-14 Agustus 2023.pdf,9,HANG NADIM,BATAM,BTH,91.30,"13,590.65","13,631.30",
20230801012421pdf_1-14 Agustus 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,92.00,"15,192.45","15,233.40",
20230801012421pdf_1-14 Agustus 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,77.90,"12,844.02","12,878.64",
20230801012421pdf_1-14 Agustus 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,92.80,"15,326.01","15,367.32",
20230801012421pdf_1-14 Agustus 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,92.40,"15,303.75","15,345.00",
20230801012421pdf_1-14 Agustus 2023.pdf,14,SENTANI,JAYAPURA,DJJ,93.20,"15,359.40","15,400.80",
20230801012421pdf_1-14 Agustus 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,92.40,"15,248.10","15,289.20",
20230801012421pdf_1-14 Agustus 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,92.00,"15,192.45","15,233.40",
20230801012421pdf_1-14 Agustus 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,85.20,"14,068.32","14,106.24",
20230801012421pdf_1-14 Agustus 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,92.50,"15,281.49","15,322.68",
20230801012421pdf_1-14 Agustus 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,22,UTAROM,KAIMANA,KNG,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,23,ELTARI,KUPANG,KOE,90.30,"14,880.81","14,920.92",
20230801012421pdf_1-14 Agustus 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,92.80,"15,337.14","15,378.48",
20230801012421pdf_1-14 Agustus 2023.pdf,25,BUBUNG,LUWUK,LUW,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,26,SAM RATULANGI,MANADO,MDC,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,27,POLONIA,MEDAN,MES,92.00,"15,192.45","15,233.40",
